1,40.0,26.378034061843476
2,38.0,83.43668390671145
3,35.33333333333331,156.0533149109559
4,33.75,237.897500175824
5,31.99999999999992,325.2839158454406
6,29.833333333333407,416.2443773046674
7,28.57142857142851,509.92249329811517
8,27.5,605.5349463346078
9,26.222222222222147,702.4188927303992
10,25.100000000000087,800.1657692751546
11,24.63636363636361,898.765111485797
12,23.499999999999936,997.7923026981509
13,23.15384615384609,1097.4211400106437
14,22.428571428571527,1197.3044676245538
15,21.599999999999945,1297.435601893994
16,21.375,1397.8737523935047
17,20.82352941176464,1498.3526784222133
18,20.05555555555562,1599.1612475022089
19,19.894736842105313,1699.8662123418399
20,19.100000000000136,1800.8675969024694
21,18.8571428571428,1901.7657496600152
22,18.409090909090924,2002.8431290534493
23,17.869565217391248,2103.845775979725
24,17.70833333333329,2204.9956770413646
25,17.23999999999981,2306.1334593836655
26,16.999999999999993,2407.2440984275786
27,16.777777777777665,2508.366140731014
28,16.285714285714427,2609.494857119164
29,15.931034482758765,2710.722460700604
30,15.666666666666622,2811.813592874204
31,15.516129032258258,2913.062269789327
32,15.125,3014.1830074816435
33,14.909090909091098,3115.3128386320827
34,14.705882352941128,3216.4465842039212
35,14.514285714285668,3317.579882989699
36,14.333333333333488,3418.708664057173
37,14.0270270270269,3519.8401147682134
38,13.868421052631716,3620.974453107369
39,13.717948717948675,3722.095237425302
40,13.500000000000124,3823.0831613528803
41,13.3658536585364,3924.1894665029095
42,13.119047619047578,4025.2998933051035
43,12.930232558139556,4126.263686595811
44,12.818181818181928,4227.357225365985
45,12.59999999999996,4328.4312009387295
46,12.543478260869627,4429.373194960439
47,12.234042553191383,4530.407365893121
48,12.187500000000073,4631.369697775681
49,11.897959183673544,4732.332364827898
50,11.859999999999836,4833.3101186189215
51,11.82352941176467,4934.213444198318
52,11.557692307692434,5035.201423566962
53,11.528301886792395,5136.110845207612
54,11.407407407407437,5236.983741481005
55,11.163636363636325,5337.9154343994105
56,11.142857142857128,5438.814063347881
57,11.035087719298254,5539.658926937079
58,10.931034482758756,5640.49424613748
59,10.711864406779776,5741.382998925712
60,10.700000000000111,5842.244372366782
61,10.606557377049075,5943.051494351984
62,10.516129032258096,6043.848469107183
63,10.428571428571393,6144.635079820314
64,10.15625,6245.419436155519
65,10.15384615384612,6346.27884811406
66,10.075757575757745,6447.04694053284
67,10.000000000000085,6547.804389157111
68,9.926470588235377,6648.550972545055
